url,title,cluster,keywords_top
https://galileo.ai/blog/best-braintrust-alternatives,Best Braintrust Alternatives in 2026,4,braintrust; eval; platform; teams; premises; llm; self hosting; agent; runtime; observability; intervention; strengths; hosting; llm judge; production; judge; self; native; weaknesses; deployment
https://www.galileo.ai/blog/moverscore-ai-semantic-text-evaluation,Demystifying MoverScore for Enhanced Text Evaluation,0,moverscore; moverscore ai; semantic; ai; metrics; evaluation; traditional metrics; text; rouge; texts; human; reference texts; earth; evals; semantic evaluation; correlation; meaning; distance; ai systems; bleu
https://www.galileo.ai/blog/bias-ai-models-systems,Understanding and Reducing AI Model Bias Effectively | Galileo,5,bias; fairness; groups; model; demographic; ai; biases; data; attributes; models; biased; metrics; techniques; algorithm; quantitative metrics; qualitative; centric; systems; approaches; mitigation
https://www.galileo.ai/blog/prevent-data-corruption-multi-agent-ai,Agent Roles in Dynamic Multi-Agent Workflows: Evaluation Guide | Galileo,2,corruption; data corruption; agent; agent ai; data; ai workflows; multi agent; multi; ai; agents; workflows; prevention; points; systems; distributed; cascading failures; corrupted; schemas; error handling; complex
https://www.galileo.ai/blog/llm-cross-validation-techniques,Advanced Cross-Validation Techniques for Optimizing Large Language Models,0,fold; cross validation; trainer; validation; df; cross; fold_results; train_dataset; import; outer; np; model_name; eval_loss; optimizing llms; training_args; best_params; llms cross; hyperparameter; folds; group
https://www.galileo.ai/blog/enhance-recommender-systems-llm-reasoning-graphs,Revamp Recommender Systems with LLM Reasoning Graphs | Galileo,0,reasoning; graphs; recommendation; recommendations; user; item; systems; graph; logical; recommendation systems; traditional; items; explanation; users; enhanced; language model; large language; relationships; filtering; preferences
https://www.galileo.ai/blog/llm-summarization-strategies,Master LLM Summarization Strategies and their Implementations,0,summarization; summaries; summary; llm; attention; strategy; documents; factual; source; rouge; information; quality; content; lengthy; approach; key; fine tuning; chunks; models; overlap
https://www.galileo.ai/blog/ai-trust-transparency-governance,Building and Transparency for Enterprise AI Governance | Galileo,3,ai; governance; ibm; responsible; responsible ai; ethical; transparency; ai systems; systems; ai deployment; guardrails; organizations; deployment; enterprise; innovation; compliance; regulatory; ai governance; regulated industries; enterprise ai
https://www.galileo.ai/blog/llm-monitoring-real-time-batch-approaches,Real-Time vs. Batch Monitoring for LLMs | Galileo,0,batch; llm monitoring; monitoring; llm; time; real time; real; analysis; systems; approaches; time monitoring; immediate; typically; streaming; data; interventions; processing; enhancements; interactions; milliseconds
https://www.galileo.ai/blog/llm-benchmarks-categories,A Complete Guide to LLM Benchmark Categories | Galileo.ai,0,benchmarks; reasoning; models; llm; benchmark; evals; multimodal; tasks; llms; benchmarking; evaluation; category; factuality; metrics; legal; capabilities; code; language; ability; like
https://www.galileo.ai/blog/analyze-multi-agent-workflows,Agent Roles in Dynamic Multi-Agent Workflows: Evaluation Guide,2,agent; agents; contribution; multi agent; contributions; multi; window_size; collaboration; self; agent workflows; claims; performance; patterns; quantify; workflow; workflows; metrics; systems; agent systems; def
https://www.galileo.ai/blog/understanding-llm-observability,Master LLM Observability for Peak AI Performance & Security,4,llm observability; llm; observability; observable; effective llm; monitoring; llm systems; metrics; performance; systems; visibility; step; data; outputs; like; quality; output quality; architectures; prompt; llms
https://www.galileo.ai/blog/character-error-rate-cer-metric,Understanding Character Error Rate (CER) for AI Accuracy | Galileo,0,cer; character; character error; error rate; rate metric; rate; cer metric; error; metric; jiwer; rate cer; character level; levenshtein; text; reference; distance; characters; speech; hypothesis; predicted
https://www.galileo.ai/blog/llm-performance-metrics,7 Key LLM Metrics to Enhance AI Reliability | Galileo,0,perplexity; llm performance; entropy; performance; model; token; llm; metrics; throughput; consumption; specific; error; request; models; cross; usage; resource; hardware; latency; utilization
https://www.galileo.ai/blog/agentic-rag-integration-ai-architecture,Agentic RAG Systems: Revolutionizing AI Workflows,6,agentic rag; rag; agentic; retrieval; rag systems; agents; information; systems; query; retrieved; agent; generation; data; retrieval generation; performance; components; integration; specialized; retrieval quality; filtering
https://www.galileo.ai/blog/llm-as-a-judge-guide-evaluation,Comprehensive Guide to LLM-as-a-Judge Evaluation | Galileo,0,llm judge; llm; evaluation; judge; judge evaluation; evaluation techniques; judges; techniques; llm judges; evals; outputs; methods; metrics; human; bias; eval; evaluation methods; prompt; model; criteria
https://www.galileo.ai/blog/rag-implementation-strategy-step-step-process-ai-excellence,RAG Implementation Strategy: Step-by-Step Guide | Galileo,6,query; rag implementation; rag; retrieval; embedding; reranker; vector; document; embeddings; documents; langchain; import; implementation; vector database; search; database; hybrid; queries; keywords; step
https://www.galileo.ai/blog/raft-adapting-llm,RAFT: Adapting LLM for Domain-Specific RAG Excellence,6,raft; domain; domain specific; fine tuning; fine; tuning; rag; retrieval; documents; specific; data; performance; security; knowledge; model; llms; technical teams; retrieval augmented; step; augmented
https://www.galileo.ai/blog/truthful-ai-reliable-qa,Truthful Question Answering: A Guide | Galileo,5,truthfulness; ai; monitoring; systems; ai systems; organizations; accuracy; companies like; maintain high; checking; verification; establishing; reliability; metrics; reliable; ai outputs; regular; truth; continuous; consistency
https://www.galileo.ai/blog/cohens-kappa-metric,Enhancing AI Evaluation with Cohen's Kappa Metric | Galileo,0,kappa; kappa metric; cohenâs; cohenâs kappa; agreement; rater; raters; metric; pâ; plt; chance; cohen; 50; cohen kappa; data; import; ai evals; 75; observed; interpretation
https://www.galileo.ai/blog/ai-modern-languages-legacy-modernization,The Role of AI and Modern Programming Languages in Transforming Legacy Applications | Galileo.,3,legacy; languages; sanyal; modern; old; technology; ai; technologies; applications; outdated; technical; tech; performance; organizations; systems; notes; python; llms; efficiency; strategic
https://www.galileo.ai/blog/choosing-the-right-ai-agent-architecture-single-vs-multi-agent-systems,AI Agent Architecture: Single vs Multi-Agent Systems,2,agent; single agent; agent ai; multi agent; single; ai; multi; tasks; agent systems; systems; coordination; agents; ideal; environments; manage; complex; donât; simple; architectures; processing
https://www.galileo.ai/blog/ai-agent-dynamic-environment-performance-testing,Dynamic Environment AI Agent Testing | Galileo,2,testing; ai; agents; ai agents; testing ai; performance; dynamic; agent; environment; conditions; real world; world; controlled; real; dynamic environments; environments; ai agent; rate; metrics; adaptability
https://www.galileo.ai/blog/rag-evaluation-techniques-metrics-optimization,Optimizing RAG Evaluation: Key Techniques and Metrics,6,retrieved; retrieval; content; model; rag; attribution; recall; responses; rag evaluation; bleu; chunk; relevant; information; chunks; details; rouge; precision; chunk attribution; documents; generation
https://www.galileo.ai/blog/mrr-metric-ai-evaluation,Mastering Mean Reciprocal Rank Metric for AI Evaluation | Galileo,0,mrr; reciprocal; rank; ranking; ai; query; relevant; position; results; calculation; systems; mean; ranks; evals; search; implementing; data; document; performance; queries
https://www.galileo.ai/blog/qualitative-vs-quantitative-evaluation-llm,Qualitative vs Quantitative LLM Evaluation | Galileo,0,tg; td; qualitative; class tg; quantitative; td class; tr; color; border; td td; class; quantitative llm; kne8; tg kne8; font; metrics; th; border color; evaluation; approaches
https://www.galileo.ai/blog/auc-roc-model-evalulation,Mastering AUC-ROC: Essential Model Evaluation Techniques | Galileo,0,roc; auc; auc roc; curve; model; positive; performance; class; data; threshold; classes; specificity; binary; evals; classification; sensitivity; area; calculation; ai; module
https://www.galileo.ai/blog/7-essential-skills-for-building-ai-agents,Essential Skills for Building AI Agents | Galileo,2,skill; learning; like; ai; data; ai agents; agents; networks; agent; development; ai agent; algorithms; advanced; neural; architectures; neural networks; processing; reinforcement learning; crucial; reinforcement
https://www.galileo.ai/blog/prompt-perplexity-metric,Prompt Perplexity: Key to Enhanced AI Evaluation & Reliability,0,perplexity; prompt perplexity; prompt; responses; ai; prompts; metric; model; galileoâs; predictable; ai generated; generated responses; ensuring; structured; response; summarize; generated; variability; lower; scores
https://www.galileo.ai/blog/human-evaluation-metrics-ai,Human-Centered AI Evaluation: Best Practices for Accuracy & Inclusivity,0,ai; human; evaluators; automated metrics; human evaluation; ai outputs; cultural; evaluation; outputs; metrics; evaluations; user; automated; interpretability; content; evals; human evaluations; subjective; assess; human evaluators
https://www.galileo.ai/blog/functional-correctness-modern-ai,Functional Correctness in AI: Essentials for Reliability,5,functional correctness; correctness; functional; ai; trade; evaluation; systems; ai systems; vs; trade offs; offs; maintaining; metrics; evaluation frameworks; quality; data; traditional; performance; achieving; challenge
https://www.galileo.ai/blog/data-processing-steps-rag-precision-performance,Mastering Data Processing for RAG Systems | Galileo,6,rag; vector; chunking; data processing; retrieval; vector database; metadata; data; text; database; embedding; storage; search; semantic; similarity; elements; processing; vectors; document; overlap
https://www.galileo.ai/blog/practical-ai-strategic-business-value,Maximize Business Growth with Practical AI: Strategies for Successful Implementation,3,ai; businesses; customer; data; use ai; ai initiatives; inventory; predictive; usefulness; customer satisfaction; initiatives; personalized; retail; efficiency; management; satisfaction; companies like; systems; roi; improving
https://www.galileo.ai/blog/rag-performance-optimization,Master RAG Optimization: Key Strategies for AI Engineers,6,retrieval; query; ai teams; dynamically; rag; ai; retrieval accuracy; queries; accuracy; chunks; indexing; teams; pruning; response; adjust; galileoâs; compression; strategy; responses; precision
https://www.galileo.ai/blog/agntcy-open-collective-multi-agent-standardization,AGNTCY: Building the Future of Multi-Agentic Systems | Industry Collaboration,2,agntcy; agents; agent; agentic; infrastructure; acp; collective; protocol; multi; open; agent collaboration; github com; future; connect; internet; collaboration; specification; state management; powered; frameworks
https://www.galileo.ai/blog/rag-ethics,RAG - Ethical Considerations in AI Systems,5,rag; ai; rag systems; misinformation; ai generated; external data; data; safeguards; ethical; retrieval; privacy; content; retrieves; sources; external; generated; risks; systems; information; bias
https://www.galileo.ai/blog/galileo-correctness-metric,Galileo Correctness Metric: Boost AI Accuracy,0,correctness metric; correctness; metric; factual; galileo; ai; responses; inaccuracies; metric ai; accuracy; ai generated; model; reporting; factual accuracy; real; compliance; checks; multiple; metrics; teams
https://www.galileo.ai/blog/instruction-adherence-ai-metric,Understanding Galileo's Instruction Adherence Metric,0,tg; td; class tg; adherence; instruction adherence; td class; instruction; border; tr; class; lboi; tg lboi; ai; td td; font; metric; instructions; th; border color; align
https://www.galileo.ai/blog/multi-agent-decision-making-threats,Monitor & Mitigate Threats in Multi-Agent Systems | Galileo,2,agent; multi agent; multi; agent systems; agents; attacks; threat; attackers; vulnerabilities; security; inter agent; systems; inter; communication; threats; agent decision; adversarial; data; data poisoning; exploit
https://www.galileo.ai/blog/evaluating-ai-agentic-systems,Understanding and Evaluating AI Agentic Systems | Galileo,2,agentic systems; agentic; systems; sanyal; ai; agents; task completion; completion; task; error; components; metrics; goals; goal; traditional; function; evaluation; errors; digital; ai safety
https://www.galileo.ai/blog/bleu-metric-ai-evaluation,BLEU Metric: Enhancing AI Accuracy & Evaluation | Galileo,0,bleu; bleu metric; translation; translations; candidate; grams; metric; reference; penalty; score; translation systems; lazy; fox; references; evaluation; brown; lazy dog; machine translation; exp; dog
https://www.galileo.ai/blog/precision-recall-ai-evaluation,Transforming AI: The Power of Precision-Recall Curves | Galileo,0,recall; precision recall; precision; pr; curve; curves; model; pr curves; performance; false; positives; recall curves; auc; imbalanced; false positives; metrics; model performance; classifiers; evals; detection
https://www.galileo.ai/blog/multimodal-llm-guide-evaluation,Multimodal LLM Evaluation: Overcoming Challenges | Galileo,0,multimodal; modalities; visual; clip; challenge; performance; models; model; vision; llms; text; alignment; different modalities; architecture; module; attention; cross; modality; textual; model performance
https://www.galileo.ai/blog/multimodal-ai-guide,Multimodal AI: Transforming Evaluation & Monitoring | Galileo,0,multimodal ai; multimodal; modalities; data; ai; fusion; data types; various data; data integration; different modalities; systems; visual; audio; modal; performance; various; types; cross modal; images; multiple data
https://www.galileo.ai/blog/unlocking-multimodal-ai-google-gemini,The Power of Multimodal AI and Insights from Googleâs Gemini Models | Galileo,3,multimodal; multimodal ai; ai; gemini; visual; google; systems; images; vision; simultaneously; modalities; data types; text; audio; data; experiences; different data; models; preferences; various data
https://www.galileo.ai/blog/deep-research-agent,Mastering Agents: Build And Evaluate A Deep Research Agent with o3 and 4o,2,agent; plan; research; research agent; import; o3; replan; o3 mini; answer; steps; final answer; pq; step; planner; mini; workflow; final; question; async; chatopenai
https://www.galileo.ai/blog/psychological-safety-ai-development,Building Psychological Safety in AI Development | Galileo,3,ai; developers; developer; open source; open; ai tools; source; tools; safety; projects; dynamics; creating; problem solving; code; responsible; judgment; transparency; spaces; environment; solving
https://www.galileo.ai/blog/introducing-agentic-evaluations,Introducing Agentic Evaluations,2,agentic; agents; action; cost latency; cost; evaluations; final; agent; llm; tool; hood; tool use; developers; individual; metrics; apps; specific metrics; agent specific; granular; llm judge
https://www.galileo.ai/blog/unlocking-the-future-of-software-development-the-transformative-power-of-ai-agents,The Transformative Power of AI Agents,3,ai agents; ai; agents; sanyal; multimodal; evaluation; software development; software; tasks; industries; fit; complex tasks; evaluating ai; mistakes; things; time evaluation; making; operations; founder; agents handle
https://www.galileo.ai/blog/disadvantages-open-source-llms,Disadvantages of Open Source LLMs: Key Insights | Galileo,5,open source; open; source; llms; risks; security; models; invest; compliance; proactively; mitigation; quality control; risk; navigate; evaluation monitoring; monitoring; vulnerabilities; practices; hallucinations; proprietary models
https://www.galileo.ai/blog/human-in-the-loop-strategies-for-ai-agents,Human-in-the-Loop Strategies for AI Agents,3,human; ai; handoffs; loop; customer; human loop; agents; think; customer satisfaction; expertise; triggers; feedback loop; success; ai agents; resolution; satisfaction; complex; error; feedback; signals
https://www.galileo.ai/blog/navigating-the-future-of-data-management-with-ai-driven-feedback-loops,AI-Driven Feedback Loops,3,data management; data; feedback loops; loops; ai; master; feedback; management; ai driven; agents; inconsistencies; businesses; agent; ai agents; driven; future ai; generative; future; native; databases
https://www.galileo.ai/blog/how-ai-agents-are-revolutionizing-human-interaction,How AI Agents are Revolutionizing Human Interaction,3,ai; twilio; human; agents; ai agents; humans; assistants; tasks; businesses; ai systems; systems; channels; personalization; platform; future ai; developers; interaction; focus; roles; repetitive
https://www.galileo.ai/blog/deploying-generative-ai-at-enterprise-scale-navigating-challenges-and-unlocking-potential,Deploying Generative AI at Enterprise Scale,3,genai; ai; businesses; sanyal; costs; models; open source; open; cost; systems; evaluation; source; companies; performance; source models; advancements; solid; inference costs; proprietary models; robust evaluation
https://www.galileo.ai/blog/cto-guide-to-llm-chatbot-performance,Measuring What Matters: A CTOâs Guide to LLM Chatbot Performance,0,chatbot; conversation; business; user; ve; journey; bot; satisfaction; processing time; metrics; business value; business impact; focus; improvements; technical; capabilities; launch; helps; users; days
https://www.galileo.ai/blog/understanding-latency-in-ai-what-it-is-and-how-it-works,Fluency in AI: Mastering Generative Systems,0,latency; hardware; ai; low latency; processing; data; delays; performance; systems; throughput; reducing; low; computing; tasks; ai systems; network; faster; gpus; speed; time
https://www.galileo.ai/blog/understanding-explainability-in-ai-what-it-is-and-how-it-works,Explainability in AI: Unlocking Transparency,3,explainability; xai; explainable ai; ai; explanations; explainable; model; black; black box; local; predictions; box; global; interpretability; models; transparency; ai model; ethical; decisions; understand
https://www.galileo.ai/blog/rouge-ai,ROUGE in AI: Key to Text Summarization,0,rouge; ai; ai generated; generated text; text; generated; word; developers; itâs; human; words; ai outputs; translations; metrics; written; like; rouge scores; outputs; reference text; use rouge
https://www.galileo.ai/blog/ai-fluency,Explainability in AI: Unlocking Transparency,3,ai; ai fluency; fluency; ai tools; technologies; skills; teams; data; learning; ethical; organization; systems; understanding; benefits; enhance; business; decision making; easier; initiatives; use ai
https://www.galileo.ai/blog/evaluating-generative-ai-overcoming-challenges-in-a-complex-landscape,Evaluating Generative AI,3,ai; generative ai; generative; evaluating; humans; software; evaluation; hallucinations; chatterji; systems; donât; itâs; human; metrics; builders; traditional software; book; evaluating ai; human loop; ai agents
https://www.galileo.ai/blog/metrics-for-evaluating-llm-chatbots-part-2,Metrics for Evaluating LLM Chatbot Agents - Part 2,0,conversation; systems; sophisticated; metrics; caching; availability; pii; simple; languages; maintaining; systems maintain; semantic; cultural; cost; brand; chatbots; chatbot; voice; toxicity; response
https://www.galileo.ai/blog/metrics-for-evaluating-llm-chatbots-part-1,Metrics for Evaluating LLM Chatbot Agents - Part 1,0,chatbot; conversation; metric; intent; resolution; user; metrics; awareness; cutoff; knowledge; task; context; chatbots; information; trust; temporal; count; context adherence; accuracy; generative ai
https://www.galileo.ai/blog/measuring-ai-roi-and-achieving-efficiency-gains-insights-from-industry-experts,Measuring AI ROI and Achieving Efficiency Gains,3,ai; roi; companies; gains; strategic; investments; businesses; ai initiatives; use cases; efficiency; initiatives; understanding ai; achieving; organizations; cases; resources; value; returns; substantial; chatterji
https://www.galileo.ai/blog/engineering-leaders-navigate-ai-challenges,Strategies for Engineering Leaders to Navigate AI Challenges | Galileo,3,ai; leaders; chatterji; engineering; business; investments; business needs; risks; organizational; operational; risk; engineering teams; frameworks; organizations; ai capabilities; alignment; use; expectations; security; evaluating ai
https://www.galileo.ai/blog/comparing-rag-and-traditional-llms-which-suits-your-project,RAG vs Traditional LLMs: Key Differences,6,traditional llms; rag; llms; traditional; data; information; external; models; ai; date; retrieval; performance; time data; real time; applications; rag systems; time; project; accuracy; external knowledge
https://www.galileo.ai/blog/governance-trustworthiness-and-production-grade-ai-building-the-future-of-trustworthy-artificial,The Future of Trustworthy Artificial Intelligence,3,ai; governance; systems; trustworthiness; trustworthy ai; trustworthy; function calling; production grade; ai systems; data; ai governance; grade; regulatory; calling; vital; companies; production; ai development; need; reliable
https://www.galileo.ai/blog/top-enterprise-speech-to-text-solutions-for-enterprises,Top 5 Speech-to-Text for Enterprises 2024 | Galileo,0,speech text; speech; transcription; text; enterprises; integration; support; ai; enterprise; solutions; terminology; accuracy; technologies; customization; audio; pricing; languages; data; speech recognition; compliance
https://www.galileo.ai/blog/best-real-time-speech-to-text-tools,Top Real-Time Speech-to-Text Tools in 2024 | Galileo,0,speech; speech text; transcription; text; tool; key features; integration; low latency; features; real time; real; time; tools; applications; support; latency; speech recognition; live; privacy; accuracy
https://www.galileo.ai/blog/top-metrics-to-monitor-and-improve-rag-performance,Optimizing RAG Performance: Key Metrics to Track,6,rag; retrieval; rag performance; performance; rag systems; data; retrieved; feedback; metrics; key metrics; pitfalls; chunking; accuracy; embedding; retrieved documents; reranking; language model; user; model; satisfaction
https://www.galileo.ai/blog/datadog-vs-galileo-choosing-the-best-monitoring-solution-for-llms,Datadog vs. Galileo: Best LLM Monitoring Solution,0,datadog; monitoring; llm monitoring; llms; ai; llm; prompt injection; features; attacks; injection; injection attacks; security; threats; galileo; tools; scalability; prompt; performance; monitoring tools; genai studio
https://www.galileo.ai/blog/comparing-llms-and-nlp-models-what-you-need-to-know,LLM vs. NLP Models: Choosing the Right AI for Your Project,0,nlp models; nlp; traditional nlp; llms; models; language; tasks; traditional; understanding; human like; sentiment; resource; computational; text; sentiment analysis; resources; project; specific; applications; computational resources
https://www.galileo.ai/blog/introduction-to-agent-development-challenges-and-innovations,Agent Development Challenges and Innovations,3,agents; ai; ai agents; data; agent; agent development; multimodal; innovations; security; access; ai agent; development; challenges; founder; enhancing; systems; secure; handling; performance; legacy
https://www.galileo.ai/blog/navigating-the-complex-landscape-of-ai-regulation-and-trust,Navigating the Complex Landscape of AI Regulation and Trust,3,ai; regulation; trust; regulations; developers; regulatory; ai technologies; systems; businesses; technologies; ai systems; chatterji; trustworthy; compliance; layer; landscape; ensuring; crucial; sanyal; navigate
https://www.galileo.ai/blog/meet-galileo-at-aws-re-invent-2024,Meet Galileo at AWS re:Invent,3,help build; embed; aws; trustworthy ai; ai; meeting; guidance; starting; journey; looking; help; trustworthy; expert; request; ai applications; pipeline; evaluations; robust; just; information
https://www.galileo.ai/blog/best-benchmarks-for-evaluating-llms-critical-thinking-abilities,Best LLM Benchmarks to See Model Critical Thinking - Galileo AI: The AI Observability and Evaluation Platform,0,thinking; reasoning; benchmark; llms; benchmarks; models; problem solving; solving; critical; llm; causal; evaluating llms; strength; cognitive; requiring; problem; intended; typical; domains; step
https://www.galileo.ai/blog/confidently-ship-ai-applications-with-databricks-and-galileo,Confidently Ship AI Applications with Databricks and Galileo,3,databricks; ai applications; training evaluation; 21; observability; trust; evaluation; ai; native; serving; galileo helps; llm evaluation; integrations; ship; confidently; build; applications; ai evaluation; market; enterprises
https://www.galileo.ai/blog/best-practices-for-creating-your-llm-as-a-judge,Best Practices For Creating Your LLM-as-a-Judge,0,validator; judge; str; llm judge; llm; summary; float; def; judgments; summaries; kappa; list; self model; tuple; score; json; return; choosing; prompt; recall
https://www.galileo.ai/blog/announcing-our-series-b,"Announcing our Series B, Evaluation Intelligence Platform",3,measurement; ai; evaluation; intelligence; problem; round; builders; weâve; ai development; teams; platform; development workflow; metrics; join; twilio; evaluation metrics; development; evaluation models; leaders; google
https://www.galileo.ai/blog/insights-from-state-of-ai-report-2024,"State of AI 2024: Business, Investment & Regulation Insights",3,ai; companies; ai companies; meta; market; regulation; tech; landscape; public; technologies; billion; revenue; anthropic; trend; growth; underscores; investment; eu; google; major
https://www.galileo.ai/blog/llmops-insights-from-industry-leaders-on-the-evolving-genai-stack,LLMOps Insights: Evolving GenAI Stack,3,genai; founder; adoption; enterprises; panel; startups; ai; importance; fine; exploring; fine tuning; models; rag; organizations; forward; tuning; companies; ceo; highlighted; generative ai
https://www.galileo.ai/blog/help-improve-galileo-genai-studio,Help improve Galileo GenAI Studio,3,genai studio; shape; studio; future; genai; win; product; future ai; spots; sign; join; latest; releases; drive; limited; want; features; evaluations; access; improve
https://www.galileo.ai/blog/synthetic-data-rag,How to Generate Synthetic Data for RAG,1,synthetic; synthetic data; data; training; qwen; pre training; models; high quality; datasets; quality; model; data used; used; dataset; pre; generated; data generation; high; samples; tasks
https://www.galileo.ai/blog/how-to-integrate-ibm-watsonx-with-galileo-to-evaluate-your-llm-applications,Integrate IBM Watsonx with Galileo for LLM Evaluation,0,ibm; install; integrate; galileo platform; configure; platform; powerful; galileo; video; rag performance; quickly; 13; evaluation platform; sdk; numerous; engineer; iterate; demo; concepts; llm evaluation
https://www.galileo.ai/blog/generative-ai-and-llm-insights-august-2024,Galileo - Generative AI and LLM Insights: August 2024,6,https; hallucinations; io; genai; multimodal; blog; year; generative ai; llms; deep dive; rag; generative; rungalileo; app; stack; survey; learn; building; chunking; cost latency
https://www.galileo.ai/blog/best-llms-for-rag,Best LLMs for RAG: Top Open And Closed Source Models,6,context rag; rag; source; open source; open; medium; long context; context; llms; cost; flash; closed source; models; legal; closed; source models; 4o; gpt 4o; 000; task
https://www.galileo.ai/blog/llm-hallucination-index-rag-special,LLM Hallucination Index: RAG Special,6,000; closed; hallucination index; closed source; index; context; galileo context; source; models; context length; rag; context adherence; book; tokens; model; adherence; tested; hallucination; open; length
https://www.galileo.ai/blog/hp-partner,HP + Galileo Partner to Accelerate Trustworthy AI,3,hp; ai; studio; trustworthy ai; galileo; 2024; trustworthy; excited; foundation models; generative ai; platform; generative; development; ai development; proprietary; trust; applications; powered; banks; customers
https://www.galileo.ai/blog/solving-challenges-in-genai-evaluation-cost-latency-and-accuracy,Addressing GenAI Evaluation Challenges: Cost & Accuracy,0,llms; luna; evaluation; chainpoll; llm; efms; paper; bias; biases; judge; human; vibe; text; prompting; galileo luna; evaluators; evaluations; arguments; preference; evaluating
https://www.galileo.ai/blog/galileo-luna-breakthrough-in-llm-evaluation-beating-gpt-3-5-and-ragas,Galileo Luna: Advancing LLM Evaluation Beyond GPT-3.5,6,luna; et al; et; al; rag; hallucination detection; qa; dataset; hallucination; ragas; gpt; outperforms; cost; detection; evaluation; context; latency; gpt turbo; rag evaluation; turbo
https://www.galileo.ai/blog/introducing-galileo-luna-a-family-of-evaluation-foundation-models,Meet Galileo Luna: Evaluation Foundation Models,0,luna; efms; evaluations; evaluation; ultra; low latency; genai; low; hallucinations; gpt; low cost; customers; cost; galileo; vibe; galileo luna; model; accuracy; latency; models
https://www.galileo.ai/blog/meet-galileo-at-databricks-data-ai-summit-2024,Meet Galileo at Databricks Data + AI Summit,3,data ai; databricks; genai; 53; galileo; backed metrics; weâll; ceo; innovations; 21; end; schedule; donât; apps; mitigating; team; event; research backed; ai; data
https://www.galileo.ai/blog/introducing-protect-realtime-hallucination-firewall,Introducing Protect: Real-Time Hallucination Firewall,5,galileo protect; protect; rules; galileo; teams; genai; ai; hallucinations; observe; backed metrics; galileo observe; customers; weâre; firewall; intercept; stages; solution; real time; attacks; research backed
https://www.galileo.ai/blog/generative-ai-and-llm-insights-may-2024,Galileo - Generative AI and LLM Insights: May 2024,6,https; retriever; rag; com; ai; apps; golden; 2024; generative ai; generative; llm systems; llm; companies; techniques; layers; early; identified; landscape; rules; improve
https://www.galileo.ai/blog/practical-tips-for-genai-system-evaluation,Practical Tips for GenAI System Evaluation,3,genai; governance; science; databricks; data; ai; model; teams; data science; models; accuracy; evaluation; session; ai teams; generative; evaluations; solutions; improve performance; utility; expected
https://www.galileo.ai/blog/is-llama-3-better-than-gpt4,Is Llama 3 better than GPT4?,0,llama; models; 70b; training; meta; open source; open; hallucination index; source; index; release; ai; trained; models like; performance; like gpt; attention; community; cut; llama 70b
https://www.galileo.ai/blog/enough-strategy-lets-build,"Enough Strategy, Let's Build: How to Productionize GenAI",3,genai; skills; scope; generative ai; session; generative; canât; start; ai; roi; watch; itâs; applications; stay; collaboration; defined; right; automation; inner; use case
https://www.galileo.ai/blog/enterprise-ai-adoption-journey,The Enterprise AI Adoption Journey,3,genai; ai; enterprise; teams; businesses; session; enterprise ai; tangible; ai adoption; beginning; case; use case; going; 2024; use; furthermore; experimental; roi; risk management; use cases
https://www.galileo.ai/blog/mastering-rag-how-to-observe-your-rag-post-deployment,Mastering RAG: How To Observe Your RAG Post-Deployment,6,emb_model_name; import; rag; index_name; llm_model_name; metrics; rag_chain_executor; questions; text embedding; os; observability; company; embedding; 0125; tqdm; turbo 0125; 384; dimensions; embedding small; observing
https://www.galileo.ai/blog/generative-ai-and-llm-insights-april-2024,Galileo - Generative AI and LLM Insights: April 2024,0,https; llms; attention; education; 2024; com; quality data; state; visual; space; infrastructure; long context; genai; transformers; models; generative ai; ml; generative; weights; supporting
https://www.galileo.ai/blog/mastering-rag-adaptive-and-corrective-self-raft,Mastering RAG: Adaptive & Corrective Self RAFT,6,raft; rag; self; retrieval augmented; adaptive; augmented; self reflection; model domain; critique; title; person; reflection; mastering rag; retrieval; derived; reading; papers; retrieve; adapting; learning
https://www.galileo.ai/blog/genai-at-enterprise-scale,GenAI at Enterprise Scale,3,genai; linkedin; organizational; enterprise; ai; 2024; session; accessibility; startups; exploration; beginning; enterprise scale; phase; watch; begin; experimentation; adoption; frameworks; model; ways
https://www.galileo.ai/blog/mastering-rag-choosing-the-perfect-vector-database,Mastering RAG: Choosing the Perfect Vector Database,6,vector; search; database; vector database; vector databases; databases; insertion; vectors; storage; data; indices; similarity; filtering; scalability; query; based; speed; features; performance; resource
https://www.galileo.ai/blog/mastering-rag-how-to-select-a-reranking-model,Mastering RAG: How to Select A Reranking Model,6,reranker; rerankers; colbert; reranking; pq; documents; cross encoders; rerank; embeddings; index_name; document; emb_k; rerank_k; query; jina; import; encoders; search; emb_model_name; ranking
https://www.galileo.ai/blog/generative-ai-and-llm-insights-march-2024,Galileo - Generative AI and LLM Insights: March 2024,6,https; startups; com; 2024; synthetic; synthetic data; tech; generative ai; fine; fine tune; generative; tuning; ai; tune; llms; rag; capable; rag systems; chatbot; llm
https://www.galileo.ai/blog/mastering-rag-how-to-select-an-embedding-model,Mastering RAG: How to Select an Embedding Model,6,embeddings; embedding; import; pq; text; index_name; text embedding; rag; embedding model; documents; vector; scorers; index; embedding models; chunks; emb_model_name; questions; chunk; retrieval; tqdm
